timestamp,date,time,rssi_antenna1,rssi_antenna2,read_count1,read_count2,epc,tag_type
2025-12-25 14:12:55.487,2025-12-25,14:12:55.487,98,100,10,8,C225D8082002CCB08AFB0805
2025-12-25 14:12:55.982,2025-12-25,14:12:55.982,98,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:56.482,2025-12-25,14:12:56.482,98,103,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:56.982,2025-12-25,14:12:56.982,98,103,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:12:57.482,2025-12-25,14:12:57.482,100,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:57.982,2025-12-25,14:12:57.982,90,99,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:58.482,2025-12-25,14:12:58.482,92,99,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:58.982,2025-12-25,14:12:58.982,99,100,10,11,C225D8082002CCB08AFB0805
2025-12-25 14:12:59.482,2025-12-25,14:12:59.482,95,99,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:12:59.982,2025-12-25,14:12:59.982,98,99,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:00.482,2025-12-25,14:13:00.482,99,100,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:00.982,2025-12-25,14:13:00.982,79,98,7,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:01.482,2025-12-25,14:13:01.482,97,101,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:01.982,2025-12-25,14:13:01.982,97,100,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:02.482,2025-12-25,14:13:02.482,101,103,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:02.982,2025-12-25,14:13:02.982,97,101,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:03.483,2025-12-25,14:13:03.483,79,99,9,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:03.983,2025-12-25,14:13:03.983,98,100,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:04.483,2025-12-25,14:13:04.483,96,100,9,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:04.987,2025-12-25,14:13:04.987,97,101,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:13:05.483,2025-12-25,14:13:05.483,92,98,8,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:05.983,2025-12-25,14:13:05.983,95,103,9,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:06.483,2025-12-25,14:13:06.483,89,99,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:06.983,2025-12-25,14:13:06.983,91,97,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:07.483,2025-12-25,14:13:07.483,99,102,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:07.983,2025-12-25,14:13:07.983,91,101,8,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:08.483,2025-12-25,14:13:08.483,79,96,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:08.983,2025-12-25,14:13:08.983,97,102,6,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:09.483,2025-12-25,14:13:09.483,95,99,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:09.985,2025-12-25,14:13:09.985,91,101,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:10.483,2025-12-25,14:13:10.483,91,96,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:10.983,2025-12-25,14:13:10.983,98,102,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:11.483,2025-12-25,14:13:11.483,90,100,9,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:11.983,2025-12-25,14:13:11.983,91,96,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:12.483,2025-12-25,14:13:12.483,99,99,12,10,C225D8082002CCB08AFB0805
2025-12-25 14:13:12.983,2025-12-25,14:13:12.983,95,99,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:13.484,2025-12-25,14:13:13.484,78,98,9,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:13.984,2025-12-25,14:13:13.984,97,101,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:14.484,2025-12-25,14:13:14.484,97,101,10,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:14.984,2025-12-25,14:13:14.984,97,102,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:15.484,2025-12-25,14:13:15.484,95,96,8,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:15.984,2025-12-25,14:13:15.984,98,101,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:16.484,2025-12-25,14:13:16.484,89,99,7,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:16.984,2025-12-25,14:13:16.984,91,97,8,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:17.484,2025-12-25,14:13:17.484,99,101,10,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:17.984,2025-12-25,14:13:17.984,95,101,10,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:18.484,2025-12-25,14:13:18.484,79,99,9,11,C225D8082002CCB08AFB0805
2025-12-25 14:13:18.984,2025-12-25,14:13:18.984,98,101,9,12,C225D8082002CCB08AFB0805
2025-12-25 14:13:19.484,2025-12-25,14:13:19.484,102,103,12,12,C225D8082002CCB08AFB0805
