timestamp,date,time,rssi_antenna1,rssi_antenna2,read_count1,read_count2,epc,tag_type
2025-12-25 14:09:39.218,2025-12-25,14:09:39.218,102,104,8,8,C225D8082002CCB08AFB0805
2025-12-25 14:09:39.730,2025-12-25,14:09:39.730,101,101,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:40.218,2025-12-25,14:09:40.218,101,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:40.718,2025-12-25,14:09:40.718,102,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:41.218,2025-12-25,14:09:41.218,100,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:41.719,2025-12-25,14:09:41.719,100,104,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:09:42.218,2025-12-25,14:09:42.218,93,103,10,10,C225D8082002CCB08AFB0805
2025-12-25 14:09:42.718,2025-12-25,14:09:42.718,101,105,10,11,C225D8082002CCB08AFB0805
2025-12-25 14:09:43.218,2025-12-25,14:09:43.218,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:43.718,2025-12-25,14:09:43.718,100,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:44.218,2025-12-25,14:09:44.218,100,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:44.718,2025-12-25,14:09:44.718,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:45.218,2025-12-25,14:09:45.218,100,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:45.718,2025-12-25,14:09:45.718,102,104,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:46.218,2025-12-25,14:09:46.218,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:46.718,2025-12-25,14:09:46.718,100,99,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:47.218,2025-12-25,14:09:47.218,99,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:47.719,2025-12-25,14:09:47.719,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:48.219,2025-12-25,14:09:48.219,99,104,12,14,C225D8082002CCB08AFB0805
2025-12-25 14:09:48.719,2025-12-25,14:09:48.719,94,103,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:49.219,2025-12-25,14:09:49.219,90,103,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:09:49.719,2025-12-25,14:09:49.719,95,101,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:50.219,2025-12-25,14:09:50.219,95,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:50.719,2025-12-25,14:09:50.719,95,102,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:51.219,2025-12-25,14:09:51.219,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:51.719,2025-12-25,14:09:51.719,101,104,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:52.219,2025-12-25,14:09:52.219,102,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:52.719,2025-12-25,14:09:52.719,104,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:53.219,2025-12-25,14:09:53.219,101,105,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:53.719,2025-12-25,14:09:53.719,101,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:54.219,2025-12-25,14:09:54.219,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:54.719,2025-12-25,14:09:54.719,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:55.219,2025-12-25,14:09:55.219,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:55.719,2025-12-25,14:09:55.719,101,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:56.219,2025-12-25,14:09:56.219,100,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:56.719,2025-12-25,14:09:56.719,101,98,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:57.219,2025-12-25,14:09:57.219,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:57.719,2025-12-25,14:09:57.719,101,98,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:09:58.220,2025-12-25,14:09:58.220,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:58.720,2025-12-25,14:09:58.720,100,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:59.220,2025-12-25,14:09:59.220,101,97,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:09:59.719,2025-12-25,14:09:59.719,100,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:00.220,2025-12-25,14:10:00.220,100,97,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:10:00.720,2025-12-25,14:10:00.720,98,105,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:01.220,2025-12-25,14:10:01.220,101,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:01.720,2025-12-25,14:10:01.720,100,104,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:10:02.220,2025-12-25,14:10:02.220,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:02.720,2025-12-25,14:10:02.720,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:03.220,2025-12-25,14:10:03.220,100,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:03.721,2025-12-25,14:10:03.721,99,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:04.220,2025-12-25,14:10:04.220,101,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:04.720,2025-12-25,14:10:04.720,98,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:05.220,2025-12-25,14:10:05.220,99,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:10:05.720,2025-12-25,14:10:05.720,100,103,12,12,C225D8082002CCB08AFB0805
