timestamp,date,time,rssi_antenna1,rssi_antenna2,read_count1,read_count2,epc,tag_type
2025-12-25 14:51:01.323,2025-12-25,14:51:01.323,104,104,8,8,C225D8082002CCB08AFB0805
2025-12-25 14:51:01.844,2025-12-25,14:51:01.844,104,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:02.323,2025-12-25,14:51:02.323,104,101,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:02.823,2025-12-25,14:51:02.823,97,104,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:03.323,2025-12-25,14:51:03.323,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:03.825,2025-12-25,14:51:03.825,104,104,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:04.323,2025-12-25,14:51:04.323,99,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:04.822,2025-12-25,14:51:04.822,104,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:05.323,2025-12-25,14:51:05.323,104,103,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:05.823,2025-12-25,14:51:05.823,98,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:06.323,2025-12-25,14:51:06.323,104,104,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:06.825,2025-12-25,14:51:06.825,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:07.323,2025-12-25,14:51:07.323,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:07.833,2025-12-25,14:51:07.833,104,104,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:08.323,2025-12-25,14:51:08.323,101,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:08.824,2025-12-25,14:51:08.824,104,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:09.323,2025-12-25,14:51:09.323,103,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:09.823,2025-12-25,14:51:09.823,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:10.323,2025-12-25,14:51:10.323,103,99,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:10.827,2025-12-25,14:51:10.827,103,103,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:11.323,2025-12-25,14:51:11.323,103,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:11.823,2025-12-25,14:51:11.823,104,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:12.324,2025-12-25,14:51:12.324,101,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:12.824,2025-12-25,14:51:12.824,103,103,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:13.324,2025-12-25,14:51:13.324,103,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:13.824,2025-12-25,14:51:13.824,103,102,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:14.324,2025-12-25,14:51:14.324,104,101,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:14.827,2025-12-25,14:51:14.827,103,102,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:15.324,2025-12-25,14:51:15.324,103,97,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:15.824,2025-12-25,14:51:15.824,103,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:16.324,2025-12-25,14:51:16.324,103,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:16.824,2025-12-25,14:51:16.824,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:17.324,2025-12-25,14:51:17.324,98,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:17.824,2025-12-25,14:51:17.824,103,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:18.324,2025-12-25,14:51:18.324,103,102,10,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:18.824,2025-12-25,14:51:18.824,97,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:19.324,2025-12-25,14:51:19.324,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:19.824,2025-12-25,14:51:19.824,97,102,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:20.324,2025-12-25,14:51:20.324,103,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:20.824,2025-12-25,14:51:20.824,103,102,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:21.324,2025-12-25,14:51:21.324,97,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:21.825,2025-12-25,14:51:21.825,102,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:22.325,2025-12-25,14:51:22.325,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:22.825,2025-12-25,14:51:22.825,102,101,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:23.325,2025-12-25,14:51:23.325,102,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:23.825,2025-12-25,14:51:23.825,96,101,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:24.325,2025-12-25,14:51:24.325,102,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:24.825,2025-12-25,14:51:24.825,102,101,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:25.325,2025-12-25,14:51:25.325,102,101,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:25.825,2025-12-25,14:51:25.825,102,103,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:26.325,2025-12-25,14:51:26.325,93,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:26.825,2025-12-25,14:51:26.825,102,101,13,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:27.356,2025-12-25,14:51:27.356,102,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:27.825,2025-12-25,14:51:27.825,102,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:28.325,2025-12-25,14:51:28.325,99,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:28.825,2025-12-25,14:51:28.825,104,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:29.325,2025-12-25,14:51:29.325,102,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:29.825,2025-12-25,14:51:29.825,102,101,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:30.325,2025-12-25,14:51:30.325,101,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:30.825,2025-12-25,14:51:30.825,90,104,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:31.326,2025-12-25,14:51:31.326,101,101,11,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:31.825,2025-12-25,14:51:31.825,104,104,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:32.326,2025-12-25,14:51:32.326,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:32.826,2025-12-25,14:51:32.826,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:33.326,2025-12-25,14:51:33.326,101,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:33.826,2025-12-25,14:51:33.826,104,102,12,11,C225D8082002CCB08AFB0805
2025-12-25 14:51:34.326,2025-12-25,14:51:34.326,104,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:34.826,2025-12-25,14:51:34.826,103,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:35.331,2025-12-25,14:51:35.331,103,102,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:35.826,2025-12-25,14:51:35.826,98,102,11,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:36.326,2025-12-25,14:51:36.326,103,102,12,13,C225D8082002CCB08AFB0805
2025-12-25 14:51:36.826,2025-12-25,14:51:36.826,102,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:37.326,2025-12-25,14:51:37.326,97,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 14:51:37.826,2025-12-25,14:51:37.826,103,100,12,12,C225D8082002CCB08AFB0805
