timestamp,date,time,rssi_antenna1,rssi_antenna2,read_count1,read_count2,epc,tag_type
2025-12-25 13:52:52.513,2025-12-25,13:52:52.513,104,99,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:52:53.013,2025-12-25,13:52:53.013,103,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:53.513,2025-12-25,13:52:53.513,109,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:54.013,2025-12-25,13:52:54.013,104,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:54.513,2025-12-25,13:52:54.513,104,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:55.013,2025-12-25,13:52:55.013,103,100,9,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:55.513,2025-12-25,13:52:55.513,96,100,9,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:56.013,2025-12-25,13:52:56.013,104,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:56.513,2025-12-25,13:52:56.513,103,96,11,11,C225D8082002CCB08AFB0805
2025-12-25 13:52:57.013,2025-12-25,13:52:57.013,104,104,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:57.513,2025-12-25,13:52:57.513,86,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:58.013,2025-12-25,13:52:58.013,105,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:58.513,2025-12-25,13:52:58.513,102,98,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:52:59.014,2025-12-25,13:52:59.014,105,102,10,12,C225D8082002CCB08AFB0805
2025-12-25 13:52:59.514,2025-12-25,13:52:59.514,96,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:00.014,2025-12-25,13:53:00.014,104,98,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:00.514,2025-12-25,13:53:00.514,103,101,9,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:01.014,2025-12-25,13:53:01.014,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:01.514,2025-12-25,13:53:01.514,103,97,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:02.014,2025-12-25,13:53:02.014,104,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:02.514,2025-12-25,13:53:02.514,106,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:03.014,2025-12-25,13:53:03.014,106,97,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:53:03.514,2025-12-25,13:53:03.514,104,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:04.014,2025-12-25,13:53:04.014,81,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:04.514,2025-12-25,13:53:04.514,103,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:05.014,2025-12-25,13:53:05.014,102,96,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:05.514,2025-12-25,13:53:05.514,103,100,10,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:06.016,2025-12-25,13:53:06.016,104,101,12,10,C225D8082002CCB08AFB0805
2025-12-25 13:53:06.514,2025-12-25,13:53:06.514,96,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:07.014,2025-12-25,13:53:07.014,104,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:07.514,2025-12-25,13:53:07.514,104,103,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:08.014,2025-12-25,13:53:08.014,92,101,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:08.514,2025-12-25,13:53:08.514,105,99,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:09.015,2025-12-25,13:53:09.015,105,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:09.515,2025-12-25,13:53:09.515,75,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:10.015,2025-12-25,13:53:10.015,101,101,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:10.515,2025-12-25,13:53:10.515,104,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:11.015,2025-12-25,13:53:11.015,74,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:11.515,2025-12-25,13:53:11.515,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:12.015,2025-12-25,13:53:12.015,103,100,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:12.515,2025-12-25,13:53:12.515,103,98,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:13.015,2025-12-25,13:53:13.015,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:13.515,2025-12-25,13:53:13.515,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:14.015,2025-12-25,13:53:14.015,105,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:14.515,2025-12-25,13:53:14.515,106,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:15.015,2025-12-25,13:53:15.015,97,101,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:15.515,2025-12-25,13:53:15.515,105,102,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:53:16.015,2025-12-25,13:53:16.015,97,102,13,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:16.515,2025-12-25,13:53:16.515,104,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:17.015,2025-12-25,13:53:17.015,106,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:17.515,2025-12-25,13:53:17.515,106,103,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:18.016,2025-12-25,13:53:18.016,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:18.515,2025-12-25,13:53:18.515,106,100,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:53:19.016,2025-12-25,13:53:19.016,79,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:19.516,2025-12-25,13:53:19.516,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:20.016,2025-12-25,13:53:20.016,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:20.516,2025-12-25,13:53:20.516,102,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:21.016,2025-12-25,13:53:21.016,105,100,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:21.516,2025-12-25,13:53:21.516,102,99,10,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:22.016,2025-12-25,13:53:22.016,106,101,11,10,C225D8082002CCB08AFB0805
2025-12-25 13:53:22.516,2025-12-25,13:53:22.516,106,102,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:23.016,2025-12-25,13:53:23.016,104,101,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:53:23.516,2025-12-25,13:53:23.516,75,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:24.016,2025-12-25,13:53:24.016,104,99,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:24.516,2025-12-25,13:53:24.516,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:25.016,2025-12-25,13:53:25.016,79,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:25.516,2025-12-25,13:53:25.516,103,100,12,10,C225D8082002CCB08AFB0805
2025-12-25 13:53:26.016,2025-12-25,13:53:26.016,102,97,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:26.516,2025-12-25,13:53:26.516,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:27.016,2025-12-25,13:53:27.016,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:27.516,2025-12-25,13:53:27.516,105,100,10,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:28.016,2025-12-25,13:53:28.016,103,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:28.517,2025-12-25,13:53:28.517,88,101,8,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:29.017,2025-12-25,13:53:29.017,104,99,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:29.516,2025-12-25,13:53:29.516,104,97,11,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:30.017,2025-12-25,13:53:30.017,102,101,11,12,C225D8082002CCB08AFB0805
